nnìɑ̀ɑ̀ncāt,nniaf1af1nca3t,.mp3
nnìɑ̀ɑ̀nshì,nniaf1af1nshi1,.mp3
nníɑ́ɑ́nù,nniaf2af2nu1,.mp3
nnìɑ̀ɑ̀nù,nniaf1af1nu1,.mp3
nníɑ́ɑ́sí,nniaf2af2si2,.mp3
nníáh,nnia2h,.mp3
nnìàh,nnia1h,.mp3
nníɑ́nù,nniaf2af2nu1,.mp3
nníɑ́sínù,nniaf2af2si2nu1,.mp3
nnīāt,nnia3t,.mp3
nnīātlɑ̄,nnia3tlaf2,.mp3
nnīātsī,nnia3tsi3,.mp3
nnīē',nnie3_g,.mp3
nnìɛ̀h,nni11ai1h,.mp3
nníí,nnii2,.mp3
nnīī,nnii3,.mp3
nníícwàà,nnii2cwa1,.mp3
nnīīsī,nnii3si3,.mp3
nnǐmbàk,nni1i3mba1k,.mp3
nnìnī',nni1ni3_g,.mp3
nnó',nno2_g,.mp3
nnó'mbēn,nno2_gmbe3n,.mp3
nnó'nɑ̄h,nno2_gnaf3h,.mp3
nnó'nə̄h,nno2_gneu3h,.mp3
nnó'ntə̄',nno2_gnteu3_g,.mp3
nnó'sí,nno2_gsi2,.mp3
nnó'sínɑ̄h,nno2_gsi2_naf3h,.mp3
nnó'sínə̄h,nno2_gsi2_neu3h,.mp3
nnó'tʉ̄tə̄',nno2_gtuu3teu3_g,.mp3
nnōō,nnoo3,.mp3
nnōōsī,nnoo3si3,.mp3
nnû,nnu5,.mp3
nnū,nnu3,.mp3
nnú',nnu2_g,.mp3
nnʉ́',nnuu2_g,.mp3
nnú'nshì,nnu2_gnshi1,.mp3
nnú'nshù,nnu2_gnshu1,.mp3
nnʉ́'sí,nnuu2_gsi2,.mp3
nnúá,nnua2,.mp3
nnʉ́ɑ́,nnuuaf2,.mp3
nnʉ̄ɑ̄,nnuaf3,.mp3
nnʉ́ɑ́ɑ́,nnuuaf2af2,.mp3
nnʉ̀ɑ̀ɑ̀,nnuuaf1af1,.mp3
nnʉ̀ɑ̀ɑ̀ncāt,nnuuaf1af1nca3t,.mp3
nnʉ́ɑ́ɑ́sí,nnuuaf2af2si3,.mp3
nnʉ̀ɑ̀ɑ̀tòòndāk,nnuuaf1af1ntoo1nda3k,.mp3
nnúásí,nnua2si2,.mp3
nnûndɑ̀pɑ̀',nnu5ndaf1paf1_g,.mp3
nnūngùh,nnu3ngu1h,.mp3
nŋá',nn_star_a2_g,.mp3
nŋɑ̀',nn_star_af1_g,.mp3
nŋɑ̄',nn_star_af3_g,.mp3
nŋɑ̂'nā,nn_star_af5_gna3,.mp3
nŋɑ̄'nā,nn_star_af3_gna3,.mp3
nŋɑ̂'nkòò,nn_star_af5_gnkoo1,.mp3
nŋɑ̄'nkòò,nn_star_af3_gnkoo1,.mp3
nŋá'sí,nn_star_a2_gsi2,.mp3
nŋáá,nn_star_aa2,.mp3
nŋāā,nn_star_aa3,.mp3
nŋɑ̄ɑ̄,nn_star_af33,.mp3
nŋààlɑ̀,nn_star_aa1laf1,.mp3
nŋáásí,nn_star_aa2si2,.mp3
nŋāāsī,nn_star_aa3si3,.mp3
nŋáh,nn_star_a2h,.mp3
nŋāh,nn_star_a3h,.mp3
nŋàhwū,nn_star_a1hwu3,.mp3
nŋām,nn_star_a3m,.mp3
nŋāmsī,nn_star_a3msi3,.mp3
nŋǎntèndʉ̄ɑ̄,nn_star_a7nte1nduuaf3,.mp3
nŋāp,nn_star_a3p,.mp3
nŋə̄b,nn_star_eu3b,.mp3
nŋə̄bsī,nn_star_eu3bsi3,.mp3
nŋə̄ə̄,nn_star_eu33,.mp3
nŋə̄ə̄sī,nn_star_eu33si3,.mp3
nŋə̄m,nn_star_eu3m,.mp3
nŋə̄msī,nn_star_eu3msi3,.mp3
nŋɛ̌ntèndʉ̄ɑ̄,nn_star_ai7nte1nduuaf3,.mp3
nŋō',nn_star_o3_g,.mp3
nŋō'pō,nn_star_o3_gpo3,.mp3
nŋō'sī,nn_star_o3_gsi3,.mp3
nŋōm,nn_star_o3m,.mp3
nŋōmsī,nn_star_o3msi3,.mp3
nŋū',nn_star_u3_g,.mp3
nŋʉ́',nn_star_uu2_g,.mp3
nŋʉ̄'lōh,nn_star_uu3_glo3h,.mp3
nŋū'sī,nn_star_u3_gsi3,.mp3
nŋwá',nn_star_wa2_g,.mp3
nŋwā',nn_star_wa3_g,.mp3
nŋwɑ́',nn_star_waf2_g,.mp3
nŋwáá,nn_star_waa2,.mp3
nŋwāt,nn_star_wa3t,.mp3
nŋwātlɑ̄,nn_star_wa3tlaf3,.mp3
nŋwâtlɑ̄',nn_star_wa5tlaf3_g,.mp3
nŋwēē,nn_star_wee3,.mp3
nŋwēēsī,nn_star_wee3si3,.mp3
nŋέh,nn_star_ai2h,.mp3
nò,no1,.mp3
nō,no3,.mp3
nò',no1_g,.mp3
nòk,no1k,.mp3
nǒkmbóknzī,no7kmbo2knzi3,.mp3
nǒkngòmnɑ̄h,no7kngo1mnaf3h,.mp3
nǒkngòpnɑ̄h,no7kngo1pnaf3h,.mp3
nǒkngòpnə̄h,no7kngo1pneu3h,.mp3
nòknòk,no1kno1k,.mp3
nǒknshù,no7knshu1,.mp3
nǒktěnshù,no7kte7nshu1,.mp3
nǒktū,no7ktu3,.mp3
nònòk,no1no1k,.mp3
nōō,noo3,.mp3
nōōnóó,noo3noo2,.mp3
nōōsī,noo3si3,.mp3
nsá',nsa2_g,.mp3
nsà',nsa1_g,.mp3
nsā',nsa3_g,.mp3
nsɑ́',nsaf2_g,.mp3
nsɑ̀',nsaf1_g,.mp3
nsɑ̂',nsaf5_g,.mp3
nsɑ̌',nsaf7_g,.mp3
nsɑ̄',nsaf3_g,.mp3
nsá' sʉ̀sɑ̄',nsa2_gsuu1saf3_g,.mp3
nsɑ̂'fə̀mfhʉ́lɑ̄',nsaf5_gfeu1mfhuu2laf3_g,.mp3
nsɑ̂'lə̀ə̀,nsaf5_gleu11,.mp3
nsɑ̂'mbǔ'nkèn,nsaf5_gmbu7_gnke1n,.mp3
nsɑ̂'mfɑ̀',nsaf5_gmfaf1_g,.mp3
nsɑ̄'mfɑ̀',nsaf3_gmfaf1_g,.mp3
nsɑ̂'mfhʉ́lɑ̄',nsaf5_gmfhuu2laf3_g,.mp3
nsɑ̂'ncà',nsaf5_gnca1_g,.mp3
nsɑ̄'ncà',nsaf3_gnca1_g,.mp3
nsɑ̂'ndʉ̄ɑ̀ngèn,nsaf5_gnduuaf3nge1n,.mp3
nsɑ̂'ngə̀',nsaf5_gngeu1_g,.mp3
nsɑ̂'ngwè',nsaf5_gngwe1_g,.mp3
nsɑ̌'nsɑ̀',nsaf7_gnsaf1_g,.mp3
nsɑ̂'ntēē,nsaf5_gntee3,.mp3
nsá'ntèn,nsa2_gnte1n,.mp3
nsà'ntèn,nsa1_gnte1n,.mp3
nsɑ̂'pǎhlɑ̄',nsaf5_gpa7hlaf3_g,.mp3
nsá'sí,nsa2_gsi2,.mp3
nsà'sì,nsa1_gsi1,.mp3
nsɑ̄'sì,nsaf3_gsi1,.mp3
nsɑ̄'sī,nsaf3_gsi3,.mp3
nsɑ̂'tūsè',nsaf5_gtu3se1_g,.mp3
nsɑ̂'tʉ̄sə̀',nsaf5_gtuu3seu1_g,.mp3
nsɑ̄'vàm,nsaf3_gva1m,.mp3
nsɑ̄'vàp,nsaf3_gva1p,.mp3
nsɑ́ɑ́,nsaf22,.mp3
nsāb,nsa3b,.mp3
nsābsī,nsa3bsi3,.mp3
nsáh,nsa2h,.mp3
nsāh,nsa3h,.mp3
nsɑ́h,nsaf2h,.mp3
nsɑ̄h,nsaf3h,.mp3
nsāh kɑ́ nnʉ́ɑ́ kɑ́,nsa3h_kaf2_nnuu2af22_kaf2,.mp3
nsáhghə̀ə̀,nsa2hgheu11,.mp3
nsâhnkɑ̄ɑ̄,nsa5hnkaff3,.mp3
nsāhnù,nsa3hnu1,.mp3
nsɑ̂hnzɑ̄,nsaf5hnzaf3,.mp3
nsâhzū,nsa5hzu3,.mp3
nsák,nsa2k,.mp3
nsàk,nsa1k,.mp3
nsāk,nsa3k,.mp3
nsàkndhī,nsa1kndhi3,.mp3
nsāksī,nsa3ksi3,.mp3
nsām,nsa3m,.mp3
nsàmànsāmā,nsa1ma1nsa3ma3,.mp3
nsàmànsāmɑ̄,nsa1ma1nsa3maf3,.mp3
nsámndʉ̄ʉ̄,nsa2mnduu33,.mp3
nsàmnsǎm,nsa1mnsa7m,.mp3
nsāmsī,nsa3msi3,.mp3
nsáp,nsa2p,.mp3
nsāp,nsa3p,.mp3
nsāpsī,nsa3psi3,.mp3
nsát,nsa2t,.mp3
nsāt,nsa3t,.mp3
nsātlɑ̄,nsa3tlaf3,.mp3
nsátnkòò,nsa2tnkoo1,.mp3
nsátsí,nsa2tsi2,.mp3
nsɔ́,nso_star_2,.mp3
nsɔ̀,nso_star_1,.mp3
nsɔ̄,nso_star_3,.mp3
nsɔ́ntō,nso_star_2nto3,.mp3
nsɔ̀nzhwè,nso_star_1nzhwie1,.mp3
nsɔ̀nzhwìè,nso_star_1nzhwie1,.mp3
nsɔ́sí,nso_star_2si2,.mp3
nsə̂,nseu5,.mp3
nsé',nse2_g,.mp3
nsè',nse1_g,.mp3
nsə́',nseu2_g,.mp3
nsə̀',nseu1_g,.mp3
nsé'nshì,nse2_gnshi1,.mp3
nsə́'nshì,nseu2_gnshi1,.mp3
nsě'sʉ̄ʉ̄,nse7_gsuu33,.mp3
nsə̌'sʉ̄ʉ̄,nseu7_gsuu33,.mp3
nsə̌bnsə̀b,nseu7bnseu1b,.mp3
nséé,nsee2,.mp3
nsēē,nsee3,.mp3
nsə́ə́,nseu22,.mp3
nsə̀ə̀,nseu11,.mp3
nsə̄ə̄,nseu33,.mp3
nsēēnthʉ̄,nsee3nthuu3,.mp3
nséésí,nsee2si2,.mp3
nsēēsī,nsee3si3,.mp3
nsə̀ə̄thʉ̄,nseu1eu3thuu3,.mp3
nséh,nse2h,.mp3
nsə́h,nseu2h,.mp3
nsə̄h,nseu3h,.mp3
nsə̂hnzɑ̄,nseu5hnzaf3,.mp3
nsén,nse2n,.mp3
nsēn,nse3n,.mp3
nsénsēnsɑ̄'ngwè',nse2nse3nsaf3_gngwe1_g,.mp3
nsénsí,nse2nsi2,.mp3
nsēnsī,nse3nsi3,.mp3
nsēnthʉ̄,nse3nthuu3,.mp3
nsèn-wèn,nse1n_we1n,.mp3
nsēnzʉ̀',nse3nzuu1_g,.mp3
nsháh,nsha2h,.mp3
nshāt,nsha3t,.mp3
nshí,nshi2,.mp3
nshì,nshi1,.mp3
nshī,nshi3,.mp3
nshí',nshi2_g,.mp3
nshī',nshi3_g,.mp3
nshí'nshī',nshi2_gnshi3_g,.mp3
nshí'sí,nshi2_gsi2,.mp3
nshíá,nshia2,.mp3
nshìà,nshia1,.mp3
nshīā,nshia3,.mp3
nshìāmbàk,nshi1a3mba1k,.mp3
nshìāmbìì,nshi1a3mbii1,.mp3
nshíé,nshie2,.mp3
nshíē,nshi2e3,.mp3
nshìè,nshie1,.mp3
nshīē,nshie3,.mp3
nshīè',nshi3e1_g,.mp3
nshīē',nshie3_g,.mp3
nshīē'nkhʉ̀,nshie3_gnkhuu1,.mp3
nshīē'pà',nshie3_gpa1_g,.mp3
nshīē'sī,nshie3_gsi3,.mp3
nshìēghǎ'zū,nshi1e3gha7_gzu3,.mp3
nshìēkòp,nshi1e3o1p,.mp3
nshìēmbə̀p,nshi1e3mbeu1p,.mp3
nshìēmbòm,nshi1e3mbo1m,.mp3
nshīī,nshii3,.mp3
nshīīsī,nshii3si3,.mp3
nshǐmōh,nshi7mo3h,.mp3
nshǐnɑ̄h,nshi7naf3h,.mp3
nshǐndʉ̄ɑ̄,nshi1i3nduuaf3,.mp3
nshǐnə̄h,nshi7neu3h,.mp3
nshǐngwā',nshi7ngwa3_g,.mp3
nshǐnjɑ̀',nshi7njaf1_g,.mp3
nshīnjàb,nshi3nja1b,.mp3
nshīnjàm,nshi3nja1m,.mp3
nshǐnshì,nshi7nshi1,.mp3
nshìnshìà,nshi1nshia1,.mp3
nshǐnshǐnɑ̄',nshi7nshi7naf3_g,.mp3
nshǐŋwɑ̀'nì,nshi7n_star_waf1_gni1,.mp3
nshísòh,nshi2so1h,.mp3
nshù,nshu1,.mp3
nshú',nshu2_g,.mp3
nshù',nshu1_g,.mp3
nshû',nshu5_g,.mp3
nshǔ',nshu7_g,.mp3
nshū',nshu3_g,.mp3
nshʉ́',nshuu2_g,.mp3
nshʉ̀',nshuu1_g,.mp3
nshʉ̄',nshuu3_g,.mp3
nshū'ncɑ̄',nshu3_gncaf3_g,.mp3
nshù'ngə̀',nshu1_gngeu1_g,.mp3
nshû'ngə̀',nshu5_gngeu1_g,.mp3
nshù'ngwè',nshu1_gngwe1_g,.mp3
nshû'ngwè',nshu5_gngwe1_g,.mp3
nshù'nsè',nshu1_gnse1_g,.mp3
nshù'nsə̀',nshu1_gnseu1_g,.mp3
nshú'nshū',nshu2_gnshu3_g,.mp3
nshū'nshū',nshu3_gnshu3_g,.mp3
nshʉ̌'nshʉ̀',nshuu7_gnshuu1_g,.mp3
nshú'sí,nshu2_gsi2,.mp3
nshū'sī,nshu3_gsi3,.mp3
nshʉ́'sí,nshuu2_gsi2,.mp3
nshù'tū,nshu1_gtu3,.mp3
nshúɑ́,nshuaf2,.mp3
nshūɑ̄,nshuaf3,.mp3
nshʉ́ɑ́,nshuuaf2,.mp3
nshʉ̀ɑ̀,nshuuaf1,.mp3
nshʉ̄ɑ̄,nshuuaf3,.mp3
nshʉ́ɑ́ pɑ́',nshuuaf2paf2_g,.mp3
nshʉ́ɑ́',nshuuaf2_g,.mp3
nshʉ̀ɑ̀',nshuuaf1_g,.mp3
nshʉ̄ɑ̀',nshuu3af1_g,.mp3
nshʉ̄ɑ̀'mbōō,nshuu3af1_gmboo3,.mp3
nshʉ̄ɑ̄fhʉ́sīē,nshuuaf3fhuu2sie3,.mp3
nshʉ̀ɑ̀lōh,nshuuaf1lo3h,.mp3
nshʉ̄ɑ̄lōh,nshuuaf3lo3h,.mp3
nshʉ̀ɑ̀mbhì,nshuuaf1mbhi1,.mp3
nshʉ́ɑ́mvàk,nshuuaf2mva1k,.mp3
nshʉ̀ɑ̀ncāk,nshuuaf1nca3k,.mp3
nshʉ̀ɑ̀ncēn,nshuuaf1nce3n,.mp3
nshʉ̄ɑ̀ngòò,nshuu3af1ngoo1,.mp3
nshʉ̄ɑ̄ngòò,nshuuaf3ngoo1,.mp3
nshʉ̄ɑ̄nshì,nshuuaf3nshi1,.mp3
nshʉ̄ɑ̄nshù,nshuuaf3nshu1,.mp3
nshʉ̄ɑ̀nshwī,nshuu3af1nshwi3,.mp3
nshʉ̀ɑ̀ntèn,nshuuaf1nte1n,.mp3
nshʉ̀ɑ̀nzɑ̄,nshuuaf1nzaf3,.mp3
nshʉ́ɑ́nzhì,nshuuaf2nzhi1,.mp3
nshʉ̀ɑ̀nzhì,nshuuaf1nzhi1,.mp3
Nshʉ̀ɑ̀pʉ̀,nshuuaf1puu1,.mp3
Nshʉ̀ɑ̀pʉ̀sīē,nshuuaf1puu1sie3,.mp3
nshʉ̀ɑ̀sə̀b,nshuuaf1seu1b,.mp3
nshʉ́ɑ́sí,nshuuaf2si2,.mp3
nshʉ̀ɑ̀sòm,nshuuaf1so1m,.mp3
nshʉ̄ɑ̄tàb,nshuuaf3ta1b,.mp3
nshʉ̄ɑ̄tàm,nshuuaf3ta1m,.mp3
nshʉ̀ɑ̄wèn,nshuu1af3we1n,.mp3
nshʉ̀ɑ̀yɑ́',nshuuaf1yaf2_g,.mp3
nshʉ̀ɑ̀yɑ́'ncâkngà',nshuuaf1yaf2_g_nca5knga1_g,.mp3
nshʉ̀ɑ̀yɑ́'nzhînù,nshuuaf1yaf2_g_nzhi5nu1,.mp3
nshùmbēn,nshu1mbe3n,.mp3
nshùmbù',nshu1mbu3_g,.mp3
nshùmfɑ̀',nshu1mfaf1_g,.mp3
nshùmvə̄h,nshu1mveu3h,.mp3
nshùndʉ̄ɑ̄,nshu1nduuaf3,.mp3
nshǔngāp,nshu7nga3p,.mp3
nshǔngʉ̄nə̀ə̀,nshu7nguu3neu1,.mp3
nshùnshù,nshu1nshu1,.mp3
nshʉ̀nshʉ̀,nshuu1nshuu1,.mp3
nshùnshʉ̀',nshu1nshuu1_g,.mp3
nshùntēē,nshu1ntee3,.mp3
nshùpù',nshu1pu1_g,.mp3
nshǔsāk,nshu7sa3k,.mp3
nshʉ́shʉ̀ɑ̀,nshuu2shuuaf1,.mp3
nshʉ̀shʉ̀ɑ̀sì,nshuu1shuuaf1si1,.mp3
nshùtèn,nshu1te1n,.mp3
nshʉ̀ʉ̀,nshuu11,.mp3
nshʉ̄ʉ̄,nshuu33,.mp3
nshʉ̄ʉ̄sī,nshuu33si3,.mp3
nshùwū,nshu1wu3,.mp3
nshwê,nshwi3e1,.mp3
nshwêpō,nshwi3e1po3,.mp3
nshwī,nshwi3,.mp3
nshwí',nshwi2_g,.mp3
nshwì',nshwi1_g,.mp3
nshwì'mbhì,nshwi1_gmbhi1,.mp3
nshwí'nɑ́,nshwi2_gnaf2,.mp3
nshwí'ncámncāb,nshwi2_gnca2mnca3b,.mp3
nshwí'ncámncām,nshwi2_gnca2mnca3m,.mp3
nshwí'ngʉ̀',nshwi2_gnguu1_g,.mp3
nshwì'njàm,nshwi1_gnja1m,.mp3
nshwí'nthī,nshwi2_gnthi3,.mp3
nshwí'nù,nshwi2_gnu1,.mp3
nshwì'nzhì,nshwi2_gnzhi1,.mp3
nshwí'zēn,nshwi2_gze3n,.mp3
nshwíá,nshwia2,.mp3
nshwíáá,nshwia22,.mp3
nshwīāā,nshwia3,.mp3
nshwīāā mōh,nshwia3mo3h,.mp3
nshwīāh,nshwia3h,.mp3
nshwìàlōh,nshwia1lo3h,.mp3
nshwīàmōh,nshwi3a1mo3h,.mp3
nshwíángà',nshwia2nga1_g,.mp3
nshwíásí,nshwia2si2,.mp3
nshwīāt,nshwia3t,.mp3
nshwíátāk,nshwia2ta3k,.mp3
nshwìàtāk,nshwia1ta3k,.mp3
nshwìè,nshwie1,.mp3
nshwīè,nshwi3e1,.mp3
nshwīē,nshwie3,.mp3
nshwīē',nshwie3_g,.mp3
nshwīē'kò,nshwie3_gko1,.mp3
nshwìèmbâ',nshwie1mba5_g,.mp3
nshwìèmbā',nshwie1mba3_g,.mp3
nshwìèngòò,nshwie1ngoo1,.mp3
nshwīēsī,nshwie3si3,.mp3
nshwìèwèn,nshwie1we1n,.mp3
nshwīɛ̄h,nshwi3ai3h,.mp3
nshwìɛ̀tāk,nshwi1ai1ta3k,.mp3
nshwíí,nshwii2,.mp3
nshwīī,nshwii3,.mp3
nshwììntə̄ə̄,nshwii1nteu33,.mp3
nshwììpè'è,nshwii1pe1_ge1,.mp3
nshwíísí,nshwii2si2,.mp3
nshwīīsī,nshwii3si3,.mp3
nshwīnā,nshwi3na3,.mp3
nshwīnɛ̄,nshwi3nai3,.mp3
nshwītōk,nshwi3to3k,.mp3
nshwîtū,nshwi5tu3,.mp3
nshwītū,nshwi3tu3,.mp3
nshwíέngà',nshwi2ai2nga1_g,.mp3
nshwíέtāk,nshwi2ai2ta3k,.mp3
nshwíέέ,nshwi2ai22,.mp3
nsí,nsi2,.mp3
nsì,nsi1,.mp3
nsî,nsi5,.mp3
nsī,nsi3,.mp3
nsí',nsi2_g,.mp3
nsī'mēnsə̀,nsi3_gme3nseu1,.mp3
nsí'njàb,nsi2_gnja1b,.mp3
nsī'njàb,nsi3_gnja1b,.mp3
nsí'njàm,nsi2_gnja1m,.mp3
nsī'njàm,nsi3_gnja1m,.mp3
nsí'sí,nsi2_gsi2,.mp3
nsī'sī,nsi3_gsi3,.mp3
nsíá,nsia2,.mp3
nsīā,nsia3,.mp3
nsíɑ́ɑ́,nsiaf2af2,.mp3
nsíángòp,nsia2ngo1p,.mp3
nsíání,nsia2ni2,.mp3
nsìànì,nsia1ni1,.mp3
nsǐānì,nsi1a3ni1,.mp3
nsíánkèn,nsia2nke1n,.mp3
nsíásí,nsia2si2,.mp3
nsíé,nsie2,.mp3
nsìè,nsie1,.mp3
nsíé',nsie2_g,.mp3
nsìènkèn,nsie1nke1n,.mp3
nsìènkěngə̀',nsie1nke7ngeu1_g,.mp3
nsìènkěngwè',nsie1nke7ngwe1_g,.mp3
nsíépīē,nsie2pie3,.mp3
nsíésí,nsie2si2,.mp3
nsìèsì,nsie1si1,.mp3
nsìèsǐndʉ̄ɑ̄,nsie1si7nduuaf3,.mp3
nsíésízhímbʉ̄ɑ̄,nsie2si2zhi2mbuuaf3,.mp3
nsíí,nsii2,.mp3
nsīī,nsii3,.mp3
nsììkwēn,nsii1kwe3n,.mp3
nsììkwéndʉ̀ɑ̀,nsii1kwe2nduuaf3,.mp3
nsììndʉ̄ɑ̄,nsii1nduuaf3,.mp3
nsîkò,nsi5ko1,.mp3
nsǐmbā',nsi7mba3_g,.mp3
nsîmbèè,nsi5mbee1,.mp3
nsīmbə̀pə̄',nsi3mbeu1peu3_g,.mp3
nsìnsìì,nsi1nsii1,.mp3
nsīpə̀pē',nsi3peu1pe3_g,.mp3
nsīpíwèn,nsi3pi2we1n,.mp3
nsīsīē,nsi3sie3,.mp3
nsîtʉ̄sə̀',nsi5tuu3seu1_g,.mp3
nsó,nso2,.mp3
nsō,nso3,.mp3
nsō mvēlɑ̀,nso3mve3laf1,.mp3
nsō mvēnɑ̀,nso3mve3naf1,.mp3
nsǒ',nso7_g,.mp3
nsō',nso3_g,.mp3
nsóh,nso2h,.mp3
nsòh,nso1h,.mp3
nsǒh,nso7h,.mp3
nsōh,nso3h,.mp3
nsóhnā,nso2hna3,.mp3
nsòhndhī,nso1hndhi3,.mp3
nsóhnɛ̄,nso2hnai3,.mp3
nsòhnkā',nso1hnka3_g,.mp3
nsōk,nso3k,.mp3
nsōk càm,nso3kca1m,.mp3
nsôkcə̀',nso5kceu1_g,.mp3
nsôkcwà',nso5kcwa1_g,.mp3
nsôkcwè',nso5kcwe1_g,.mp3
nsôknù,nso5knu1,.mp3
nsōknù,nso3knu1,.mp3
nsōksī,nso3ksi3,.mp3
nsōmɑ̄sī,nso3maf3si3,.mp3
nsòmnshù,nso1mnshu1,.mp3
nsǒmnsòm,nso7mnso1m,.mp3
nsóncāt,nso2nca3t,.mp3
nsóndhī,nso2ndhi3,.mp3
nsònkhù,nso1nkhu1,.mp3
nsónshǔsīē,nso2nshu7sie3,.mp3
nsōō,nsoo3,.mp3
nsōp,nso3p,.mp3
nsópìì,nso2pii1,.mp3
nsózhwìè,nso2zhwie1,.mp3
nsú,nsu2,.mp3
nsū,nsu3,.mp3
nsʉ́,nsuu2,.mp3
nsù',nsu1_g,.mp3
nsū',nsu3_g,.mp3
nsʉ̄',nsuu3_g,.mp3
nsū'kwɑ̀,nsu3_gkwaf1,.mp3
nsû'mvāt,nsu5_gmva3t,.mp3
nsʉ́'ndə̀ə̀,nsuuu2_gndeu11,.mp3
nsū'ntāā,nsu3_gntaa3,.mp3
nsʉ́'nù,nsuu2_gnu1,.mp3
nsū'sī,nsu3_gsi3,.mp3
nsū'tāā,nsu3_gtaa3,.mp3
nsū'wèn,nsu3_gwe1n,.mp3
nsúá,nsua2,.mp3
nsʉ̀ɑ̀,nsuuaf1,.mp3
nsʉ̄ɑ̄,nsuuaf3,.mp3
nsʉ̄ɑ̀',nsuu3af1_g,.mp3
nsʉ̄ɑ̄',nsuuaf3_g,.mp3
nsʉ̄ɑ̀'pìàbɑ̀,nsuu3af1_g_pia1baf1,.mp3
nsʉ̄ɑ̄'pìàbɑ̀,nsuuaf3_gpia1baf1,.mp3
nsʉ̄ɑ̀'pìàt,nsuu3af1_gpia1t,.mp3
nsʉ̄ɑ̄'pìàt,nsuuaf3_gpia1t,.mp3
nsʉ̄ɑ̀'pìòp,nsuu3af1_gpio1p,.mp3
nsʉ̄ɑ̄'pìòp,nsuuaf3_gpio1p,.mp3
nsʉ̄ɑ̄'sī,nsuuaf3_gsi3,.mp3
nsūāh,nsua3h,.mp3
nsʉ̀ɑ̀kò',nsuuaf1ko1_g,.mp3
nsúásí,nsua2si2,.mp3
nsʉ̄ɑ̄sī,nsuuaf3si3,.mp3
nsūāt,nsua3t,.mp3
nsʉ́m,nsuuu2m,.mp3
nsʉ̀m,nsuu1m,.mp3
nsʉ̀mnshù,nsuu1mnshu1,.mp3
nsʉ̀nsāk,nsuu1nsa3k,.mp3
nsʉ̀sǎk,nsuu1sa3k,.mp3
nsūsī,nsu3si3,.mp3
nsùsū,nsu1su3,.mp3
nsūū,nsu33,.mp3
nswhìà,nshwia1,.mp3
nsέhghə̀ə̀,nsai2hgheu11,.mp3
ntá',nta2_g,.mp3
ntà',nta1_g,.mp3
ntâ',nta5_g,.mp3
ntā',nta3_g,.mp3
ntɑ́',ntaf2_g,.mp3
ntɑ̌',ntaf7_g,.mp3
ntɑ̄',ntaf3_g,.mp3
ntɑ́' nshì,ntaf2_g_nshi1,.mp3
ntā'ngwɑ́,nta3_gngwaf2,.mp3
ntǎ'nìì,nta7_gni11,.mp3
ntǎ'nkèn,nta7_gnke1n,.mp3
ntǎ'nshì,nta7_gnshi1,.mp3
ntà'ntà',nta1_gnta1_g,.mp3
ntɑ́'ntɑ̄',ntaf2_gntaf3_g,.mp3
ntɑ́'ntɑ́'nzhì,ntaf2_gntaf2_gnzhi1,.mp3
ntâ'ntēē,nta5_gntee3,.mp3
ntā'ntēē,nta3_gntee3,.mp3
ntá'nthʉ̄,nta2_gnthuu3,.mp3
ntâ'nù,nta5_gnu1,.mp3
ntɑ́'nzhì,ntaf2_gnzhi1,.mp3
ntâ'nzhìè,nta5_gnzhie1,.mp3
ntā'nzhìè,nta3_gnzhie1,.mp3
ntǎ'ŋwɑ̀'nì,nta7_gn_star_waf1_gni1,.mp3
ntā'pō,nta3_gpo3,.mp3
ntâ'pù',nta5_gpu1_g,.mp3
ntà'sì,nta1_gsi1,.mp3
ntā'sī,nta3_gsi3,.mp3
ntɑ́'sí,ntaf2_gsi2,.mp3
ntɑ̄'sī,ntaf3_gsi3,.mp3
ntà'sǐtū,nta1_gsi7tu3,.mp3
ntà'tʉ̄tē',nta1_gtuu3te3_g,.mp3
ntà'tʉ̄tə̄',nta1_gtuu3teu3_g,.mp3
ntǎ'tʉ̄tē',nta7_gtuu3te3_g,.mp3
ntáá,ntaa2,.mp3
ntáà,nta2a1,.mp3
ntàà,ntaa1,.mp3
ntāā,ntaa3,.mp3
ntɑ̀ɑ̀,ntaf11,.mp3
ntáásí,nta22si2,.mp3
ntāāsì,ntaa3si1,.mp3
ntāāsī,ntaa3si3,.mp3
ntáb,nta2b,.mp3
ntāb,nta3b,.mp3
ntâbndhī,nta5bndhi3,.mp3
ntābnjàb,nta3bnja1b,.mp3
ntábnò',nta2bno1_g,.mp3
ntábsí,nta2bsi2,.mp3
ntābsī,nta3bsi3,.mp3
ntābsīē,nta3bsie3,.mp3
ntáh,nta2h,.mp3
ntàh,nta1h,.mp3
ntâh,nta5h,.mp3
ntāh,nta3h,.mp3
ntɑ̄h,ntaf3h,.mp3
ntɑ̄h ndʉ̄ɑ̄,ntaf2hnduuaf3,.mp3
ntàhndʉ̄ɑ̄,nta1hnduuaf3,.mp3
ntɑ́hnzɑ̄,ntaf2hnzaf3,.mp3
ntâhŋwɑ̄',nta5hn_star_waf3_g,.mp3
ntāhŋwɑ̄',nta3hn_star_waf3_g,.mp3
ntáhsí,nta2hsi2,.mp3
ntàhsì,nta1hsi1,.mp3
ntāhsī,nta3hsi3,.mp3
ntɑ́hsīē,ntaf2hsie3,.mp3
